Fecha,BCA,BCS,CEN,NES,NOR,NTE,OCC,ORI,PEN,Nacional
2020-07-01,45.53932887,8.215727614,145.1832026,171.5921982,90.01295836,94.83895489,184.5177748,140.3415385,38.09268175,918.0318151
2020-07-02,46.3965363,8.530196442,144.6696731,172.9484522,91.41811137,93.56333749,182.6140541,140.3466111,36.56012451,916.8930955
2020-07-03,48.99177197,8.857750862,143.6880631,171.4341593,92.83595931,94.48874963,181.1572209,138.7168641,34.79833017,915.0349672
2020-07-04,51.77082576,9.157346726,139.4033565,173.3167989,95.00959166,94.16121976,184.1567476,136.8239961,34.71832567,918.4125428
2020-07-05,54.0309655,9.162040578,140.9822348,179.4862611,98.55160041,93.46705097,183.3981688,140.7736929,35.72858153,935.9984954
2020-07-06,52.79594088,8.99586348,147.0035187,185.2118959,98.38468625,95.88110965,190.4580207,142.8591815,36.46486491,958.5594255
2020-07-07,52.524238,8.862125909,152.1673166,184.9199429,97.09778982,96.56291413,188.5352838,138.8560502,38.13548877,957.6329835
2020-07-08,51.50777681,8.823560755,152.0244175,187.4587331,96.50135062,98.05537713,186.0133508,141.4181876,38.94100773,960.4504696
2020-07-09,50.18663204,8.90865774,152.1092129,189.0698444,94.94573878,98.87080812,183.0376598,144.9316425,38.75133702,960.6770906
2020-07-10,52.47157429,9.325052748,150.5751801,189.6168761,92.02359524,100.6812516,180.2040324,146.1958414,38.0847745,959.2820695
2020-07-11,54.88336607,9.206996918,149.2415758,188.6763821,95.52617322,100.5643124,181.5185547,142.9230756,37.65932119,959.8559702
2020-07-12,58.01193386,9.555714455,148.2307347,192.731186,100.6592051,101.5891407,180.5239282,140.6846012,37.77922271,969.9540931
2020-07-13,57.2065977,9.315471982,149.9768425,193.0833471,100.0773158,102.6571185,184.6859821,143.7110349,37.26982281,978.5836569
2020-07-14,54.46353498,9.526385707,152.7067598,188.6482392,99.54312318,102.6996092,187.7795176,144.751552,37.67429613,977.6774343
2020-07-15,52.04323345,9.450662069,153.9670756,189.1767156,98.70414923,102.1732729,189.9223079,143.9679727,38.93440151,978.0336472
2020-07-16,51.97528821,9.448511682,153.6345829,189.3219612,95.2936547,100.0877815,189.2719251,145.4236742,38.85360634,973.2258396
2020-07-17,52.76614313,9.173919788,151.7100343,186.5592436,96.16199275,101.9162882,187.7148117,145.677075,38.58383227,970.369606
2020-07-18,54.11252421,9.180837104,151.1396904,177.4170731,93.73360898,101.6244887,186.4291795,146.5496372,37.82913687,957.8636849
2020-07-19,55.1057279,9.274487329,149.7777627,170.5163345,94.7324633,101.129668,184.7172461,145.1832811,37.53416427,948.5429071
2020-07-20,53.05417181,9.232354582,152.2772611,176.6120961,95.3154707,99.61571326,186.9519974,145.0440049,36.54929689,955.1061283
2020-07-21,52.69266455,9.027426612,154.9090519,174.919449,89.93573227,96.83140159,189.718497,142.6704723,36.50363128,947.1496912
2020-07-22,52.85580565,9.033621968,154.3187848,178.5496189,90.31390946,95.39032643,191.3484596,141.4898246,36.523447,949.6344155
2020-07-23,51.26881577,8.79028211,152.7507568,180.3441071,88.25636882,91.91637628,189.6046861,142.2049753,36.47391334,941.5916482
2020-07-24,50.69022781,8.549297492,152.5503306,182.846218,88.06544644,86.3311347,190.2149614,143.28908,37.85740604,940.5351947
2020-07-25,51.57803056,8.592729528,150.6195217,179.6145385,91.56575642,82.61794293,189.6891285,146.2433502,37.29431688,937.7035894
2020-07-26,54.01371016,8.822133692,151.2983662,152.8662608,95.90655062,85.59135145,185.7431722,147.2883791,36.42850054,919.3996273
2020-07-27,53.78268027,8.964088128,152.4537812,130.7934346,93.17517283,85.62153553,183.1338741,146.4844482,37.09523381,891.790753
2020-07-28,53.58386012,8.742892501,152.7436133,141.3587296,89.43519349,88.01017719,182.2949094,138.2551422,38.43091546,892.2843187
2020-07-29,55.13275957,8.626991471,152.7876042,144.22546,89.96826623,91.87791356,181.306691,138.9256393,38.75762663,901.0959362
2020-07-30,56.56409364,8.716507657,151.622132,154.8517724,91.94591597,94.02826481,179.8291494,139.931825,38.5340866,915.824789
2020-07-31,58.27701111,8.822356796,151.3916602,165.6593132,91.34845677,94.75946411,179.1215536,140.2038075,39.67618324,929.2507243
2020-08-01,58.95270399,9.130645672,149.5435718,163.8734481,92.55485734,95.33946986,176.9704622,142.6616642,39.34286251,928.2518132
2020-08-02,58.24819378,9.418356019,148.5594364,164.8204687,93.0009322,94.52372641,175.8903886,144.8259005,39.91643046,930.3617654
2020-08-03,56.26196728,9.719038871,150.0652828,170.1766291,98.40028314,96.70272065,181.0466382,145.3136236,39.54711787,947.7655452
2020-08-04,55.82670537,9.901181596,150.7922225,173.980755,97.37291946,96.67285952,181.2988218,144.6317516,38.92294206,949.001674
2020-08-05,53.19084095,9.60240142,150.5109144,179.7670768,100.7913923,98.13895707,185.4236426,142.8232375,38.32314844,958.1033586
2020-08-06,51.12916658,9.223826548,152.8357695,180.9951022,101.822647,98.76144508,187.4691398,143.1065795,34.99082018,960.1506135
2020-08-07,49.59786624,9.016001677,154.7481716,179.4673083,98.53751737,99.74340338,189.0312792,140.3701211,35.18516076,955.829658
2020-08-08,51.847682,9.1194154,154.5309673,177.4877245,101.9325069,100.7194834,190.0373404,137.5638164,36.82039095,959.9302595
2020-08-09,53.17954159,9.480709642,151.3887274,175.7388211,105.5468548,102.0235766,186.2419091,135.0549062,38.18373119,957.2963364
2020-08-10,52.65835227,9.451551883,154.0291137,175.8595545,100.0321106,103.3730131,189.2023084,137.4196573,37.60615569,960.0974212
2020-08-11,55.5462568,9.967578924,155.8851797,177.6685225,98.07880664,102.7911886,190.198449,136.5003877,37.61621305,964.1760874
2020-08-12,56.78579402,10.24775616,156.2041654,182.1819654,100.7681288,103.7130326,191.4594578,137.0898039,37.3966418,975.5791621
2020-08-13,57.82054745,10.3207311,153.8846852,183.0157651,101.4726782,103.8978399,189.4474582,141.4680253,37.18791108,978.4315639
2020-08-14,59.47300542,9.993101161,155.7143453,181.6563926,100.4093937,104.0247878,190.3108883,144.3614781,36.81039952,982.858938
2020-08-15,62.5836712,9.878781955,154.0278829,183.8871999,100.3565889,104.8408169,190.5687536,142.7505519,37.55189107,986.1155368
2020-08-16,63.05918073,10.168721,153.0209157,187.5364333,103.441201,106.2560394,188.0478041,141.1401886,37.2826851,990.0910791
2020-08-17,61.69236934,10.10327131,155.8296424,183.7950089,97.12235078,103.7933306,190.956374,141.5354827,37.18917313,982.5679621
2020-08-18,61.01855574,9.790210049,154.0401034,178.3299313,93.582802,100.6253473,188.7191566,138.5806575,37.47480306,962.1197035
2020-08-19,60.57740637,8.153102563,156.1706227,179.0248689,93.74391545,100.1732747,188.6521953,138.9524331,36.74836828,962.0351601
2020-08-20,59.24806925,5.809292737,156.0273844,181.434693,94.13265216,100.2597667,188.9408159,138.8996421,35.83744395,960.7424877
2020-08-21,57.28320056,7.806724499,157.1642145,184.3629847,93.99905847,101.8397381,191.8545963,138.8545985,35.4380889,968.8956673
2020-08-22,58.9213781,8.704625571,156.9603123,186.0316406,96.29777742,104.3884914,191.5891281,144.0855442,35.40622556,982.0175734
2020-08-23,60.69769729,9.186807469,156.3182898,186.7126752,102.795411,104.5441698,189.7536272,139.8737034,36.0320939,985.8530358
2020-08-24,60.86769056,9.424488173,159.4798068,178.6575871,105.143996,103.5895525,191.6996022,136.656031,36.43315096,982.495303
2020-08-25,60.18169802,9.433525173,156.7562365,175.7291442,103.275994,101.5166014,193.8145451,133.3902989,36.66433297,970.6597498
2020-08-26,58.93821736,9.436129867,155.8813663,180.6289662,103.7809816,101.8405993,194.8294617,134.7269457,37.08816638,976.8976527
2020-08-27,57.61736838,9.354109132,156.3309099,189.2128583,104.3850707,102.0162292,192.966938,135.9479317,36.40007414,984.2455697
2020-08-28,57.42728775,8.323806502,156.300433,191.0949234,99.62729577,104.0224984,188.9722108,139.4250461,37.11827336,982.5549055
2020-08-29,57.77451774,8.086448329,155.7266709,193.1690456,93.45084076,105.8694354,185.480183,139.633759,38.70388365,977.2884156
2020-08-30,56.85991815,8.761942994,153.6533884,196.298459,92.94183999,106.0564253,183.4045196,142.7286501,40.29047788,980.6446201
2020-08-31,55.12330439,9.018265822,155.4390813,197.9769124,90.7490496,103.8040255,185.7890688,145.7065632,40.2099806,984.4183166
2020-09-01,54.35710279,9.010383874,130.2434715,195.7338381,85.818975,98.7118942,182.1194803,170.135266,40.2497947,966.1170334
2020-09-02,54.79330186,9.213846552,131.9020063,192.2224208,87.27246515,98.23954758,186.8822352,170.3565689,39.43300589,969.8175417
2020-09-03,55.20813621,9.43373368,130.6997668,185.8001001,92.40658411,96.90862981,189.3527911,169.8535136,37.72385807,967.0341552
2020-09-04,57.08906237,9.69960288,131.4291978,177.7003129,100.3893868,98.80329483,191.4118882,168.1976128,37.0788477,971.5365488
2020-09-05,60.71141538,9.966481651,130.0526736,160.5226891,103.9680031,97.97781221,188.7408245,166.2182684,37.10472804,955.8389579
2020-09-06,63.62524502,9.940881635,128.5691073,151.4496697,97.34779404,96.45898743,184.6540368,163.7283198,37.54707632,935.5387186
2020-09-07,60.87905378,9.483993713,130.3064903,158.3671237,90.73810519,96.33137095,189.116696,165.120416,37.14506649,937.8105689
2020-09-08,53.21570378,9.401561221,131.4388161,161.617849,89.43128633,93.57263283,186.442263,166.5506769,36.97288928,927.9580339
2020-09-09,45.2962342,9.437176023,133.7753208,161.6889961,89.13707317,86.409035,185.2660477,165.8475141,38.25481607,914.2990042
2020-09-10,43.77301619,9.656660278,132.2946259,145.2067672,88.97338542,84.60509354,182.6772199,168.1383802,38.32324968,892.9153912
2020-09-11,42.05662301,9.683460197,155.2421394,134.6587685,85.89699428,83.84927199,182.2992328,140.382506,36.70658353,870.5592801
2020-09-12,43.82359134,9.606062728,157.0482737,146.1686316,85.15178504,83.63701272,182.814602,141.8217096,36.62339487,886.9778171
2020-09-13,44.99880875,9.49375886,157.020741,158.9174432,87.8794444,80.34645901,180.7685278,143.2133256,37.67040706,901.4099105
2020-09-14,45.9654743,9.229591906,154.5284428,155.5765705,89.69176396,77.13991928,182.4208544,143.4385705,37.58004771,895.991862
2020-09-15,48.84267268,9.367799371,148.671799,149.1776108,92.22463946,76.6896831,178.582938,138.8979556,36.90176291,878.7233459
2020-09-16,49.49282643,9.374140029,129.7985834,149.5463548,90.89279727,74.25299482,157.4119517,129.0817525,36.67138716,825.7741592
2020-09-17,51.69331872,9.613843271,148.0307038,154.1197858,92.94527772,76.00640721,178.792383,139.5645113,38.28143304,888.6190109
2020-09-18,52.07998594,9.756444809,154.9684085,150.2297698,94.72503483,76.77287357,184.7008221,138.5973173,39.10739957,900.7454391
2020-09-19,52.63267234,9.70031404,153.821233,148.4847044,94.88909706,76.19723877,182.5168884,139.8118356,38.59709978,896.9188808
2020-09-20,52.91223544,9.669296836,153.4013156,149.2949624,94.86089749,76.18988511,180.6057874,136.2645459,38.63609149,893.3062527
2020-09-21,51.98480382,9.723296768,156.3335177,152.3341352,93.75399322,78.85711366,188.0191063,136.7476468,38.04255973,906.2465307
2020-09-22,50.48213595,9.781158871,154.0299306,154.6223865,94.01757268,78.91316521,187.2369185,136.4696129,38.41488287,903.4906716
2020-09-23,49.22934746,9.931319228,158.4127619,163.343845,94.19543208,80.74199728,189.2628873,139.3210146,37.96930956,921.8959127
2020-09-24,49.18491226,9.964918444,159.1296993,164.9279965,93.44860807,81.1451976,191.1136259,141.9343608,37.79268795,928.3443725
2020-09-25,48.82029442,9.862760145,158.3693976,166.8573491,90.03273274,81.60568575,192.9140421,141.3947952,38.74354857,928.6082302
2020-09-26,48.89676961,9.72975206,158.8264297,170.7159792,91.58563437,81.60012972,191.048813,139.3230939,38.4561468,930.117321
2020-09-27,48.16720446,9.621491597,157.4132797,178.341523,95.02479459,81.90513631,190.4594684,140.4751223,39.18028199,941.0428912
2020-09-28,47.91065154,9.636455948,157.0500823,164.909326,96.96745652,79.03163344,194.9564539,143.8181966,40.07709412,934.820946
2020-09-29,48.60184943,9.897171142,156.1167069,144.5678702,99.18066324,76.12834907,192.0850578,136.8267622,38.64281412,901.3585715
2020-09-30,50.44351359,10.11512643,153.9176386,140.7067483,97.3708025,75.27184028,188.354196,126.0663912,36.11142586,877.7722483
2020-10-01,50.40111009,10.12925944,153.4589829,139.4021073,95.73970234,74.42243008,188.5527164,123.3940749,34.25227871,869.488141
2020-10-02,50.57806329,9.9298824,154.119797,141.0624782,94.99908844,74.10510784,188.7050717,126.731543,32.31989621,872.5177018
2020-10-03,50.28708355,9.716728844,154.841782,145.470062,92.83354314,73.53328567,188.0936666,131.5947247,28.58101308,875.2046053
2020-10-04,50.41760833,9.826040517,152.296411,148.440517,92.25591246,72.81518297,185.8457867,132.8308361,29.58551486,875.0737599
2020-10-05,50.29480523,9.724586023,153.3357206,147.8919333,92.85563651,74.92880393,188.8445478,134.6113815,30.99714733,883.8344481
2020-10-06,48.14133118,9.749377077,154.2618659,147.3597518,92.27936946,74.75006422,189.3494175,132.673146,30.06495255,878.2483575
2020-10-07,47.83338171,9.651983578,156.4777505,149.0798571,90.78446404,74.07424715,192.1945451,131.5977404,20.73802132,872.1015268
2020-10-08,46.896401,9.524050433,156.3834235,152.4197747,89.63153006,73.98832893,193.5395217,135.7625304,26.92244698,884.8893373
2020-10-09,44.54936221,9.45121529,158.5521478,157.545627,89.87167605,73.67430357,196.1573636,143.3232644,31.57339067,904.6756564
2020-10-10,43.65522142,9.34662295,157.3277263,162.6880149,89.86316202,73.59259655,196.7446766,147.7398807,33.99016347,915.245043
2020-10-11,43.84509649,9.468344838,158.2766237,163.3675454,90.2678441,73.82840701,194.4929797,149.9140006,35.83184908,920.2967202
2020-10-12,45.02938669,8.513846333,159.3637389,169.3205035,86.74916992,74.00178796,193.330474,146.8700071,36.95714617,920.5577926
2020-10-13,45.65993921,7.666968732,158.6816948,165.5836488,84.91799411,73.91651646,193.2730302,145.2053416,36.69379441,911.4088678
2020-10-14,46.12389812,8.714992006,160.2261143,167.500999,86.30913351,74.7871286,194.0643728,143.0063774,34.86514982,915.2663304
2020-10-15,45.86083517,9.334292989,159.5027718,169.4189419,87.44117532,74.1098448,196.2254758,142.9162193,34.3372976,918.9479912
2020-10-16,44.73390385,9.375505489,158.6817447,153.0193487,89.24875715,72.61771193,194.9071194,143.7093095,34.63793314,900.834982
2020-10-17,44.38039195,9.306666221,156.2671092,141.3816631,90.33731293,72.59576207,193.6203845,138.9892931,34.10125977,881.4282933
2020-10-18,44.66102323,9.487132317,156.3218751,153.7149246,91.47074043,73.22541951,191.516769,140.9651739,34.50653822,896.8254909
2020-10-19,44.16524818,9.387191153,158.0593249,163.7155528,89.69981032,73.1414565,194.2242803,143.4402196,34.27015137,910.4800931
2020-10-20,42.89668203,9.337958736,157.4484279,162.3173828,88.20464019,72.55484111,193.653077,140.3963788,34.73837814,901.3124352
2020-10-21,41.73637525,9.307564496,158.0347011,160.1444507,86.35430119,72.67485304,195.7256107,138.1062359,35.21022469,896.9465164
2020-10-22,41.9512888,9.315943666,157.6425191,160.4116757,87.36389145,72.13680316,195.8454245,141.8093781,35.60954017,901.7974048
2020-10-23,41.18170593,9.097486063,155.7593197,163.8328977,85.83980497,72.2769295,196.529482,144.7488555,35.96951769,905.2196202
2020-10-24,40.01069036,8.841421034,155.1936072,151.7131837,83.25448357,70.91628972,194.5397522,145.0079398,36.09660785,885.9228918
2020-10-25,37.55434383,9.053417337,161.5797519,160.8907746,83.94097346,74.15879292,200.7170378,152.7616489,37.28244448,918.6585612
2020-10-26,34.00969267,8.119627765,157.4544222,160.7031523,75.16755293,70.44474225,196.2590171,143.0088277,32.32891732,877.7026633
2020-10-27,32.63971488,7.436386628,157.6260011,137.5197835,64.24106276,69.05026751,194.8974021,138.591235,27.28219478,829.3631466
2020-10-28,33.33978261,7.000463201,160.0281918,127.5007137,56.83895239,66.4501411,196.3280148,142.1340947,32.45453427,822.025358
2020-10-29,33.43262515,6.920183609,158.2935573,127.3195361,57.44667479,65.41544325,195.2836262,139.4601973,34.2758323,817.8079568
2020-10-30,33.78817011,7.013613465,157.3470036,124.7981584,59.46412679,65.53078896,192.0381915,133.118859,32.46466681,805.6616832
2020-10-31,34.23008392,7.274372848,156.3555008,126.155066,59.88937399,64.30449729,187.6756962,130.8153307,31.27913913,798.1721954
2020-11-01,36.12088329,7.594376873,153.7363246,124.9859002,61.56214385,63.25456306,187.6785577,130.7697083,31.119228,796.6576421
2020-11-02,36.79395919,7.747861911,140.4111729,125.9917755,63.83653685,62.17684,180.8886265,119.1296699,29.06473699,766.165586
2020-11-03,36.6457284,8.060756078,150.9485755,125.0363541,65.88528113,62.14442442,184.8731403,123.9875004,28.74991783,786.2801027
2020-11-04,37.16180077,8.071067539,156.1530712,127.8557045,66.36932088,62.98731207,188.8410306,125.3514088,29.48947937,802.1910011
2020-11-05,37.96762216,7.983525752,158.3429254,132.4678349,67.21543118,63.12943514,188.8961187,129.4946771,30.82789832,816.2616885
2020-11-06,36.75719403,8.152127816,158.2602285,133.8861231,67.51185164,63.73712269,188.9751638,131.8266207,31.18189442,820.3639898
2020-11-07,33.79420208,8.135527912,159.160044,135.9458189,66.24850581,59.18836111,188.3792293,134.1330146,32.04001689,817.2687756
2020-11-08,32.0295666,7.785627781,159.7435594,138.1472815,64.03724264,60.90675249,188.5489226,135.1337209,32.09974192,818.344896
2020-11-09,33.20043852,7.198229588,161.7415027,143.572642,61.50985305,64.62044847,192.273058,137.1202944,32.13115926,833.4926854
2020-11-10,33.09682657,6.823670993,160.8131656,145.2013723,57.70254881,65.85984952,193.2265415,137.5927044,31.60934891,832.1822251
2020-11-11,33.52833478,6.632355687,159.6487839,146.2610942,54.09546052,66.25769641,194.4084309,137.9616932,31.68701268,830.6725694
2020-11-12,33.67322201,6.718637545,160.2776803,145.398509,53.36043512,65.86024739,195.0021988,140.0631582,32.05896483,832.5397723
2020-11-13,33.85312496,6.648322318,159.5209407,147.2844323,53.27520048,65.49494495,194.7340482,142.0900791,33.14446692,836.2633501
2020-11-14,33.75493276,6.548773331,160.128275,148.4137324,52.48657379,60.24982668,192.4392161,140.3026057,33.64336183,827.8737407
2020-11-15,31.88150955,6.518644402,159.5688899,143.7424184,52.51998933,61.12345275,189.6608497,141.2642304,34.13781539,819.8249218
2020-11-16,29.79320964,6.646242341,144.4191739,124.8159727,52.63280507,61.10840006,166.2252441,131.8713224,31.88150274,749.5049035
2020-11-17,33.96861076,7.035944209,155.7597824,131.2059654,57.11816202,63.88326514,183.80245,132.8829497,32.00339047,797.6991542
2020-11-18,34.92749794,7.225068881,159.6221416,132.5812443,59.36998463,65.15134616,191.3272837,131.8753471,30.59323171,812.7101257
2020-11-19,34.26380693,7.419930929,159.4125426,137.9417468,60.20207637,65.01460612,191.9943842,132.1960791,30.69192591,819.1934718
2020-11-20,34.64851296,7.422951559,160.3537981,135.2320752,61.1845503,65.07314801,193.9137903,134.3715444,31.26632071,823.626788
2020-11-21,34.11069205,7.297467936,160.9692344,136.8318578,61.117948,64.04929614,193.4483563,135.2806117,31.87673038,825.110466
2020-11-22,32.34977576,7.206610011,160.2562145,137.5178654,59.38207484,64.0528182,189.743192,135.78287,31.73146397,817.581979
2020-11-23,34.10945068,7.265886873,159.6720382,135.3899603,58.59208487,64.65063416,193.121355,132.3586331,31.21943477,816.4510868
2020-11-24,34.51086121,7.195594939,159.3545607,139.9279342,57.81163443,64.37228582,191.9675645,133.2892537,31.6890184,820.3436867
2020-11-25,34.47031344,7.251465791,160.2626808,140.9991061,56.65542736,64.79318368,195.3542304,136.1892421,32.33979422,828.4254239
2020-11-26,34.09227038,7.088352563,159.5401972,138.9285862,54.10331582,64.38755939,195.1239685,138.0098081,32.28236998,823.6474787
2020-11-27,33.54658888,7.044605474,160.5679981,144.7948586,54.27663477,64.89794609,195.794075,142.149063,32.03851598,835.3119594
2020-11-28,33.2635361,6.618600132,163.0280107,142.9017543,51.56817321,65.88027929,193.1449288,140.0250777,32.55260388,828.9294107
2020-11-29,32.50070981,6.164127167,162.4581118,131.8952913,49.48308851,65.80186782,191.3013925,139.7108563,32.14183603,810.7093517
2020-11-30,34.03340832,6.111096844,161.990241,128.4632998,50.79019269,66.75482044,192.6965005,132.6302629,30.118893,803.5695992
2020-12-01,33.73676544,6.057887475,160.1357039,126.8384114,50.64674728,66.07599379,190.2142907,124.4502577,26.56173953,785.1392728
2020-12-02,33.80969486,6.050916564,161.2820658,130.80915,50.54258975,66.69872837,190.7309106,123.9745789,26.55241522,790.8217957
2020-12-03,32.89089143,6.008897248,160.7580253,130.3091099,50.15006822,67.14263314,191.8119938,127.3519485,29.01488106,795.7194874
2020-12-04,34.20727814,5.953022595,161.4402798,132.703511,48.29555246,68.89615038,192.2269858,130.2464201,30.08909226,804.4136975
2020-12-05,34.24777963,5.879489104,162.0243104,137.0576837,47.50707148,70.59094473,190.6745168,128.2223244,30.95631023,806.8931466
2020-12-06,33.35635058,5.797129871,160.8876138,137.0057706,47.05546554,71.36223499,190.1529481,129.7938826,30.59704702,804.3393381
2020-12-07,34.36451885,5.777771923,162.904184,134.3567737,48.41908244,70.25489578,192.5722879,126.672075,28.37498045,803.6846202
2020-12-08,34.62585839,5.982515075,161.3670664,132.5685456,50.19783258,69.35542241,191.7027657,125.4578845,25.25830004,797.0561188
2020-12-09,34.56753699,6.177826195,161.8254755,131.0330978,50.72644301,68.12346313,190.0605131,123.9939562,24.4706779,791.3655895
2020-12-10,34.17347845,6.346474149,161.3650473,130.206635,49.643359,68.61050878,192.0305819,126.5386349,24.47627155,793.7439373
2020-12-11,33.95112269,6.203990175,161.7542432,131.2014808,49.56954256,67.16412195,190.9947787,128.9802346,25.4703324,795.6666655
2020-12-12,33.77370757,5.95873845,151.4620585,133.5913067,48.56060151,66.27348232,174.1980282,126.3827147,26.26757834,766.3026595
2020-12-13,33.56180058,5.729330261,159.9704581,135.4407945,47.75076126,68.16323729,185.439114,131.778773,29.45800166,795.9879598
2020-12-14,34.45101182,5.763674731,161.574035,132.7772459,48.53401579,69.66583736,193.0243048,134.2740691,31.10327593,811.1550871
2020-12-15,35.00556361,5.752568285,161.1907272,129.3775912,47.98461144,68.80236852,192.8824863,129.6179895,30.74956255,801.7891934
2020-12-16,35.17372716,5.793759596,161.748427,130.5172832,48.47093906,68.87708523,191.8770505,128.2758836,31.21876587,802.3047557
2020-12-17,34.87048675,5.738507368,158.2850599,133.2745991,47.83204904,69.33665532,192.0955052,129.446303,30.20779077,801.4224751
2020-12-18,34.52202705,5.884391507,159.7569902,133.2291035,48.44502722,69.04954845,192.0154491,130.4665464,29.1581619,802.8910297
2020-12-19,33.71820932,5.888618752,158.5076567,131.6235256,48.4306037,67.5894035,191.2821052,132.5402861,29.34224269,798.8578163
2020-12-20,33.32325778,5.771769139,159.5746108,130.1122193,48.00744405,70.25900302,190.5025437,133.8848427,29.98772947,800.1812815
2020-12-21,32.67225021,5.781933059,156.3619163,125.7391432,48.10342784,68.5186975,188.1239331,133.4403658,29.69218581,788.3795285
2020-12-22,32.78387187,5.912167382,153.1422493,126.1521126,48.29366852,67.2707958,183.4864512,132.9834813,28.91006227,779.1643324
2020-12-23,32.28474034,5.9534392,150.2009082,122.992247,48.41709278,66.04216663,181.3328896,132.129278,29.34986757,768.8187705
2020-12-24,28.00140233,5.731545259,136.856064,102.7674228,45.76597497,60.01520608,155.7985662,118.4029601,28.90049269,682.1843038
2020-12-25,23.51626751,5.080534895,114.6052398,93.26732917,39.29960782,53.64894471,126.2351779,97.49549612,22.79454353,576.0043348
2020-12-26,28.34093565,5.640307752,137.9068551,109.8927586,44.25764812,60.6505968,155.5099541,116.1148507,23.57577732,681.9564606
2020-12-27,30.68144196,5.835186305,148.192105,119.8568214,46.15058005,66.89517108,174.0509446,124.3514015,24.2434478,739.1869027
2020-12-28,30.40729878,5.993167957,141.8399261,111.2852808,46.00536815,62.65372873,166.9720025,122.9350411,24.5748091,712.6088219
2020-12-29,31.26847115,6.000993288,142.2272803,112.8310527,46.83063654,61.1360193,166.7785743,122.9441803,25.81778577,715.9081918
2020-12-30,30.46511111,5.886422409,143.119118,113.5585082,46.71244271,64.09842181,166.2463574,122.3115062,27.36905222,719.8339807
2020-12-31,27.87124609,5.590944751,129.7534393,101.978828,44.22038493,58.66471855,148.9758994,116.0519369,29.11121829,662.145474
